date,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2020-09-15,4701.108,260.280,80.4,474284,0.09
2020-09-16,4701.108,260.280,80.4,474284,0.09
2020-09-17,4701.108,260.280,80.4,474284,0.09
2020-09-18,4701.108,260.280,80.4,474284,0.09
2020-09-21,4701.108,260.280,80.4,474284,0.09
2020-09-22,4701.108,260.280,80.4,474284,0.09
2020-09-23,4701.108,260.280,80.4,474284,0.09
2020-09-24,4701.108,260.280,80.4,474284,0.09
2020-09-25,4701.108,260.280,80.4,474284,0.09
2020-09-28,4701.108,260.280,80.4,474284,0.09
2020-09-29,4701.108,260.280,80.4,474284,0.09
2020-09-30,4701.108,260.280,80.4,474284,0.09
2020-10-01,4843.66,260.388,81.8,494134,0.09
2020-10-02,4843.66,260.388,81.8,494134,0.09
2020-10-05,4843.66,260.388,81.8,494134,0.09
2020-10-06,4843.66,260.388,81.8,494134,0.09
2020-10-07,4843.66,260.388,81.8,494134,0.09
2020-10-08,4843.66,260.388,81.8,494134,0.09
2020-10-09,4843.66,260.388,81.8,494134,0.09
2020-10-12,4843.66,260.388,81.8,494134,0.09
2020-10-13,4843.66,260.388,81.8,494134,0.09
2020-10-14,4843.66,260.388,81.8,494134,0.09
2020-10-15,4843.66,260.388,81.8,494134,0.09
2020-10-16,4843.66,260.388,81.8,494134,0.09
2020-10-19,4843.66,260.388,81.8,494134,0.09
2020-10-20,4843.66,260.388,81.8,494134,0.09
2020-10-21,4843.66,260.388,81.8,494134,0.09
2020-10-22,4843.66,260.388,81.8,494134,0.09
2020-10-23,4843.66,260.388,81.8,494134,0.09
2020-10-26,4843.66,260.388,81.8,494134,0.09
2020-10-27,4843.66,260.388,81.8,494134,0.09
2020-10-28,4843.66,260.388,81.8,494134,0.09
2020-10-29,4843.66,260.388,81.8,494134,0.09
2020-10-30,4843.66,260.388,81.8,494134,0.09
2020-11-02,4843.66,260.229,76.9,491813,0.09
2020-11-03,4843.66,260.229,76.9,491813,0.09
2020-11-04,4843.66,260.229,76.9,491813,0.09
2020-11-05,4843.66,260.229,76.9,491813,0.09
2020-11-06,4843.66,260.229,76.9,491813,0.09
2020-11-09,4843.66,260.229,76.9,491813,0.09
2020-11-10,4843.66,260.229,76.9,491813,0.09
2020-11-11,4843.66,260.229,76.9,491813,0.09
2020-11-12,4843.66,260.229,76.9,491813,0.09
2020-11-13,4843.66,260.229,76.9,491813,0.09
2020-11-16,4843.66,260.229,76.9,491813,0.09
2020-11-17,4843.66,260.229,76.9,491813,0.09
2020-11-18,4843.66,260.229,76.9,491813,0.09
2020-11-19,4843.66,260.229,76.9,491813,0.08
2020-11-20,4843.66,260.229,76.9,491813,0.08
2020-11-23,4843.66,260.229,76.9,491813,0.08
2020-11-24,4843.66,260.229,76.9,491813,0.08
2020-11-25,4843.66,260.229,76.9,491813,0.08
2020-11-26,4843.66,260.229,76.9,491813,0.08
2020-11-27,4843.66,260.229,76.9,491813,0.08
2020-11-30,4843.66,260.229,76.9,491813,0.09
2020-12-01,4843.66,260.474,80.7,558834,0.09
2020-12-02,4843.66,260.474,80.7,558834,0.09
2020-12-03,4843.66,260.474,80.7,558834,0.09
2020-12-04,4843.66,260.474,80.7,558834,0.09
2020-12-07,4843.66,260.474,80.7,558834,0.09
2020-12-08,4843.66,260.474,80.7,558834,0.09
2020-12-09,4843.66,260.474,80.7,558834,0.09
2020-12-10,4843.66,260.474,80.7,558834,0.09
2020-12-11,4843.66,260.474,80.7,558834,0.09
2020-12-14,4843.66,260.474,80.7,558834,0.09
2020-12-15,4843.66,260.474,80.7,558834,0.09
2020-12-16,4843.66,260.474,80.7,558834,0.09
2020-12-17,4843.66,260.474,80.7,558834,0.09
2020-12-18,4843.66,260.474,80.7,558834,0.09
2020-12-21,4843.66,260.474,80.7,558834,0.09
2020-12-22,4843.66,260.474,80.7,558834,0.09
2020-12-23,4843.66,260.474,80.7,558834,0.09
2020-12-24,4843.66,260.474,80.7,558834,0.09
2020-12-25,4843.66,260.474,80.7,558834,0.09
2020-12-28,4843.66,260.474,80.7,558834,0.09
2020-12-29,4843.66,260.474,80.7,558834,0.09
2020-12-30,4843.66,260.474,80.7,558834,0.09
2020-12-31,4843.66,260.474,80.7,558834,0.09
2021-01-01,4691.624,261.582,79,462558,0.09
2021-01-04,4691.624,261.582,79,462558,0.09
2021-01-05,4691.624,261.582,79,462558,0.09
2021-01-06,4691.624,261.582,79,462558,0.09
2021-01-07,4691.624,261.582,79,462558,0.09
2021-01-08,4691.624,261.582,79,462558,0.09
2021-01-11,4691.624,261.582,79,462558,0.09
2021-01-12,4691.624,261.582,79,462558,0.09
2021-01-13,4691.624,261.582,79,462558,0.09
2021-01-14,4691.624,261.582,79,462558,0.09
2021-01-15,4691.624,261.582,79,462558,0.09
2021-01-18,4691.624,261.582,79,462558,0.09
2021-01-19,4691.624,261.582,79,462558,0.09
2021-01-20,4691.624,261.582,79,462558,0.09
2021-01-21,4691.624,261.582,79,462558,0.08
2021-01-22,4691.624,261.582,79,462558,0.08
2021-01-25,4691.624,261.582,79,462558,0.08
2021-01-26,4691.624,261.582,79,462558,0.08
2021-01-27,4691.624,261.582,79,462558,0.08
2021-01-28,4691.624,261.582,79,462558,0.07
2021-01-29,4691.624,261.582,79,462558,0.07
2021-02-01,4691.624,263.014,76.8,438933,0.08
2021-02-02,4691.624,263.014,76.8,438933,0.08
2021-02-03,4691.624,263.014,76.8,438933,0.08
2021-02-04,4691.624,263.014,76.8,438933,0.08
2021-02-05,4691.624,263.014,76.8,438933,0.08
2021-02-08,4691.624,263.014,76.8,438933,0.07
2021-02-09,4691.624,263.014,76.8,438933,0.08
2021-02-10,4691.624,263.014,76.8,438933,0.08
2021-02-11,4691.624,263.014,76.8,438933,0.08
2021-02-12,4691.624,263.014,76.8,438933,0.08
2021-02-15,4691.624,263.014,76.8,438933,0.08
2021-02-16,4691.624,263.014,76.8,438933,0.08
2021-02-17,4691.624,263.014,76.8,438933,0.08
2021-02-18,4691.624,263.014,76.8,438933,0.07
2021-02-19,4691.624,263.014,76.8,438933,0.07
2021-02-22,4691.624,263.014,76.8,438933,0.07
2021-02-23,4691.624,263.014,76.8,438933,0.07
2021-02-24,4691.624,263.014,76.8,438933,0.07
2021-02-25,4691.624,263.014,76.8,438933,0.07
2021-02-26,4691.624,263.014,76.8,438933,0.07
2021-03-01,4691.624,264.877,84.9,565764,0.07
2021-03-02,4691.624,264.877,84.9,565764,0.07
2021-03-03,4691.624,264.877,84.9,565764,0.07
2021-03-04,4691.624,264.877,84.9,565764,0.07
2021-03-05,4691.624,264.877,84.9,565764,0.07
2021-03-08,4691.624,264.877,84.9,565764,0.07
2021-03-09,4691.624,264.877,84.9,565764,0.07
2021-03-10,4691.624,264.877,84.9,565764,0.07
2021-03-11,4691.624,264.877,84.9,565764,0.07
2021-03-12,4691.624,264.877,84.9,565764,0.07
2021-03-15,4691.624,264.877,84.9,565764,0.07
2021-03-16,4691.624,264.877,84.9,565764,0.07
2021-03-17,4691.624,264.877,84.9,565764,0.07
2021-03-18,4691.624,264.877,84.9,565764,0.07
2021-03-19,4691.624,264.877,84.9,565764,0.07
2021-03-22,4691.624,264.877,84.9,565764,0.07
2021-03-23,4691.624,264.877,84.9,565764,0.07
2021-03-24,4691.624,264.877,84.9,565764,0.07
2021-03-25,4691.624,264.877,84.9,565764,0.07
2021-03-26,4691.624,264.877,84.9,565764,0.07
2021-03-29,4691.624,264.877,84.9,565764,0.07
2021-03-30,4691.624,264.877,84.9,565764,0.07
2021-03-31,4691.624,264.877,84.9,565764,0.06
2021-04-01,4890.835,267.054,88.3,557874,0.07
2021-04-02,4890.835,267.054,88.3,557874,0.07
2021-04-05,4890.835,267.054,88.3,557874,0.07
2021-04-06,4890.835,267.054,88.3,557874,0.07
2021-04-07,4890.835,267.054,88.3,557874,0.07
2021-04-08,4890.835,267.054,88.3,557874,0.07
2021-04-09,4890.835,267.054,88.3,557874,0.07
2021-04-12,4890.835,267.054,88.3,557874,0.07
2021-04-13,4890.835,267.054,88.3,557874,0.07
2021-04-14,4890.835,267.054,88.3,557874,0.07
2021-04-15,4890.835,267.054,88.3,557874,0.07
2021-04-16,4890.835,267.054,88.3,557874,0.07
2021-04-19,4890.835,267.054,88.3,557874,0.07
2021-04-20,4890.835,267.054,88.3,557874,0.07
2021-04-21,4890.835,267.054,88.3,557874,0.07
2021-04-22,4890.835,267.054,88.3,557874,0.07
2021-04-23,4890.835,267.054,88.3,557874,0.07
2021-04-26,4890.835,267.054,88.3,557874,0.07
2021-04-27,4890.835,267.054,88.3,557874,0.07
2021-04-28,4890.835,267.054,88.3,557874,0.07
2021-04-29,4890.835,267.054,88.3,557874,0.06
2021-04-30,4890.835,267.054,88.3,557874,0.05
2021-05-03,4890.835,269.195,82.9,567461,0.06
2021-05-04,4890.835,269.195,82.9,567461,0.06
2021-05-05,4890.835,269.195,82.9,567461,0.06
2021-05-06,4890.835,269.195,82.9,567461,0.06
2021-05-07,4890.835,269.195,82.9,567461,0.06
2021-05-10,4890.835,269.195,82.9,567461,0.06
2021-05-11,4890.835,269.195,82.9,567461,0.06
2021-05-12,4890.835,269.195,82.9,567461,0.06
2021-05-13,4890.835,269.195,82.9,567461,0.06
2021-05-14,4890.835,269.195,82.9,567461,0.06
2021-05-17,4890.835,269.195,82.9,567461,0.06
2021-05-18,4890.835,269.195,82.9,567461,0.06
2021-05-19,4890.835,269.195,82.9,567461,0.06
2021-05-20,4890.835,269.195,82.9,567461,0.06
2021-05-21,4890.835,269.195,82.9,567461,0.06
2021-05-24,4890.835,269.195,82.9,567461,0.06
2021-05-25,4890.835,269.195,82.9,567461,0.06
2021-05-26,4890.835,269.195,82.9,567461,0.06
2021-05-27,4890.835,269.195,82.9,567461,0.06
2021-05-28,4890.835,269.195,82.9,567461,0.05
2021-05-31,4890.835,269.195,82.9,567461,0.05
2021-06-01,4890.835,271.696,85.5,560679,0.06
2021-06-02,4890.835,271.696,85.5,560679,0.06
2021-06-03,4890.835,271.696,85.5,560679,0.06
2021-06-04,4890.835,271.696,85.5,560679,0.06
2021-06-07,4890.835,271.696,85.5,560679,0.06
2021-06-08,4890.835,271.696,85.5,560679,0.06
2021-06-09,4890.835,271.696,85.5,560679,0.06
2021-06-10,4890.835,271.696,85.5,560679,0.06
2021-06-11,4890.835,271.696,85.5,560679,0.06
2021-06-14,4890.835,271.696,85.5,560679,0.06
2021-06-15,4890.835,271.696,85.5,560679,0.06
2021-06-16,4890.835,271.696,85.5,560679,0.06
2021-06-17,4890.835,271.696,85.5,560679,0.10
2021-06-18,4890.835,271.696,85.5,560679,0.10
2021-06-21,4890.835,271.696,85.5,560679,0.10
2021-06-22,4890.835,271.696,85.5,560679,0.10
2021-06-23,4890.835,271.696,85.5,560679,0.10
2021-06-24,4890.835,271.696,85.5,560679,0.10
2021-06-25,4890.835,271.696,85.5,560679,0.10
2021-06-28,4890.835,271.696,85.5,560679,0.10
2021-06-29,4890.835,271.696,85.5,560679,0.10
2021-06-30,4890.835,271.696,85.5,560679,0.08
2021-07-01,4916.402,273.003,81.2,554845,0.10
2021-07-02,4916.402,273.003,81.2,554845,0.10
2021-07-05,4916.402,273.003,81.2,554845,0.10
2021-07-06,4916.402,273.003,81.2,554845,0.10
2021-07-07,4916.402,273.003,81.2,554845,0.10
2021-07-08,4916.402,273.003,81.2,554845,0.10
2021-07-09,4916.402,273.003,81.2,554845,0.10
2021-07-12,4916.402,273.003,81.2,554845,0.10
2021-07-13,4916.402,273.003,81.2,554845,0.10
2021-07-14,4916.402,273.003,81.2,554845,0.10
2021-07-15,4916.402,273.003,81.2,554845,0.10
2021-07-16,4916.402,273.003,81.2,554845,0.10
2021-07-19,4916.402,273.003,81.2,554845,0.10
2021-07-20,4916.402,273.003,81.2,554845,0.10
2021-07-21,4916.402,273.003,81.2,554845,0.10
2021-07-22,4916.402,273.003,81.2,554845,0.10
2021-07-23,4916.402,273.003,81.2,554845,0.10
2021-07-26,4916.402,273.003,81.2,554845,0.10
2021-07-27,4916.402,273.003,81.2,554845,0.10
2021-07-28,4916.402,273.003,81.2,554845,0.10
2021-07-29,4916.402,273.003,81.2,554845,0.10
2021-07-30,4916.402,273.003,81.2,554845,0.07
2021-08-02,4916.402,273.567,70.3,553822,0.10
2021-08-03,4916.402,273.567,70.3,553822,0.10
2021-08-04,4916.402,273.567,70.3,553822,0.10
2021-08-05,4916.402,273.567,70.3,553822,0.10
2021-08-06,4916.402,273.567,70.3,553822,0.10
2021-08-09,4916.402,273.567,70.3,553822,0.10
2021-08-10,4916.402,273.567,70.3,553822,0.10
2021-08-11,4916.402,273.567,70.3,553822,0.10
2021-08-12,4916.402,273.567,70.3,553822,0.10
2021-08-13,4916.402,273.567,70.3,553822,0.10
2021-08-16,4916.402,273.567,70.3,553822,0.10
2021-08-17,4916.402,273.567,70.3,553822,0.10
2021-08-18,4916.402,273.567,70.3,553822,0.09
2021-08-19,4916.402,273.567,70.3,553822,0.09
2021-08-20,4916.402,273.567,70.3,553822,0.09
2021-08-23,4916.402,273.567,70.3,553822,0.09
2021-08-24,4916.402,273.567,70.3,553822,0.09
2021-08-25,4916.402,273.567,70.3,553822,0.09
2021-08-26,4916.402,273.567,70.3,553822,0.09
2021-08-27,4916.402,273.567,70.3,553822,0.08
2021-08-30,4916.402,273.567,70.3,553822,0.08
2021-08-31,4916.402,273.567,70.3,553822,0.06
2021-09-01,4916.402,274.310,72.8,532840,0.08
2021-09-02,4916.402,274.310,72.8,532840,0.08
2021-09-03,4916.402,274.310,72.8,532840,0.08
2021-09-06,4916.402,274.310,72.8,532840,0.08
2021-09-07,4916.402,274.310,72.8,532840,0.08
2021-09-08,4916.402,274.310,72.8,532840,0.08
2021-09-09,4916.402,274.310,72.8,532840,0.08
2021-09-10,4916.402,274.310,72.8,532840,0.08
2021-09-13,4916.402,274.310,72.8,532840,0.08
2021-09-14,4916.402,274.310,72.8,532840,0.08
2021-09-15,4916.402,274.310,72.8,532840,0.08
2021-09-16,4916.402,274.310,72.8,532840,0.08
2021-09-17,4916.402,274.310,72.8,532840,0.08
2021-09-20,4916.402,274.310,72.8,532840,0.08
2021-09-21,4916.402,274.310,72.8,532840,0.08
2021-09-22,4916.402,274.310,72.8,532840,0.08
2021-09-23,4916.402,274.310,72.8,532840,0.08
2021-09-24,4916.402,274.310,72.8,532840,0.08
2021-09-27,4916.402,274.310,72.8,532840,0.08
2021-09-28,4916.402,274.310,72.8,532840,0.08
2021-09-29,4916.402,274.310,72.8,532840,0.08
2021-09-30,4916.402,274.310,72.8,532840,0.06
2021-10-01,5110.951,276.589,71.7,557737,0.08
2021-10-04,5110.951,276.589,71.7,557737,0.08
2021-10-05,5110.951,276.589,71.7,557737,0.08
2021-10-06,5110.951,276.589,71.7,557737,0.08
2021-10-07,5110.951,276.589,71.7,557737,0.08
2021-10-08,5110.951,276.589,71.7,557737,0.08
2021-10-11,5110.951,276.589,71.7,557737,0.08
2021-10-12,5110.951,276.589,71.7,557737,0.08
2021-10-13,5110.951,276.589,71.7,557737,0.08
2021-10-14,5110.951,276.589,71.7,557737,0.08
2021-10-15,5110.951,276.589,71.7,557737,0.08
2021-10-18,5110.951,276.589,71.7,557737,0.08
2021-10-19,5110.951,276.589,71.7,557737,0.08
2021-10-20,5110.951,276.589,71.7,557737,0.08
2021-10-21,5110.951,276.589,71.7,557737,0.08
2021-10-22,5110.951,276.589,71.7,557737,0.08
2021-10-25,5110.951,276.589,71.7,557737,0.08
2021-10-26,5110.951,276.589,71.7,557737,0.08
2021-10-27,5110.951,276.589,71.7,557737,0.08
2021-10-28,5110.951,276.589,71.7,557737,0.08
2021-10-29,5110.951,276.589,71.7,557737,0.07
2021-11-01,5110.951,277.948,67.4,579687,0.08
2021-11-02,5110.951,277.948,67.4,579687,0.08
2021-11-03,5110.951,277.948,67.4,579687,0.08
2021-11-04,5110.951,277.948,67.4,579687,0.08
2021-11-05,5110.951,277.948,67.4,579687,0.08
2021-11-08,5110.951,277.948,67.4,579687,0.08
2021-11-09,5110.951,277.948,67.4,579687,0.08
2021-11-10,5110.951,277.948,67.4,579687,0.08
2021-11-11,5110.951,277.948,67.4,579687,0.08
2021-11-12,5110.951,277.948,67.4,579687,0.08
2021-11-15,5110.951,277.948,67.4,579687,0.08
2021-11-16,5110.951,277.948,67.4,579687,0.08
2021-11-17,5110.951,277.948,67.4,579687,0.08
2021-11-18,5110.951,277.948,67.4,579687,0.08
2021-11-19,5110.951,277.948,67.4,579687,0.08
2021-11-22,5110.951,277.948,67.4,579687,0.08
2021-11-23,5110.951,277.948,67.4,579687,0.08
2021-11-24,5110.951,277.948,67.4,579687,0.08
2021-11-25,5110.951,277.948,67.4,579687,0.08
2021-11-26,5110.951,277.948,67.4,579687,0.08
2021-11-29,5110.951,277.948,67.4,579687,0.08
2021-11-30,5110.951,277.948,67.4,579687,0.07
2021-12-01,5110.951,278.802,70.6,632849,0.08
2021-12-02,5110.951,278.802,70.6,632849,0.08
2021-12-03,5110.951,278.802,70.6,632849,0.08
2021-12-06,5110.951,278.802,70.6,632849,0.08
2021-12-07,5110.951,278.802,70.6,632849,0.08
2021-12-08,5110.951,278.802,70.6,632849,0.08
2021-12-09,5110.951,278.802,70.6,632849,0.08
2021-12-10,5110.951,278.802,70.6,632849,0.08
2021-12-13,5110.951,278.802,70.6,632849,0.08
2021-12-14,5110.951,278.802,70.6,632849,0.08
2021-12-15,5110.951,278.802,70.6,632849,0.08
2021-12-16,5110.951,278.802,70.6,632849,0.08
2021-12-17,5110.951,278.802,70.6,632849,0.08
2021-12-20,5110.951,278.802,70.6,632849,0.08
2021-12-21,5110.951,278.802,70.6,632849,0.08
2021-12-22,5110.951,278.802,70.6,632849,0.08
2021-12-23,5110.951,278.802,70.6,632849,0.08
2021-12-24,5110.951,278.802,70.6,632849,0.08
2021-12-27,5110.951,278.802,70.6,632849,0.08
2021-12-28,5110.951,278.802,70.6,632849,0.08
2021-12-29,5110.951,278.802,70.6,632849,0.08
2021-12-30,5110.951,278.802,70.6,632849,0.08
2021-12-31,5110.951,278.802,70.6,632849,0.07
2022-01-03,4855.857,281.148,67.2,518146,0.08
2022-01-04,4855.857,281.148,67.2,518146,0.08
2022-01-05,4855.857,281.148,67.2,518146,0.08
2022-01-06,4855.857,281.148,67.2,518146,0.08
2022-01-07,4855.857,281.148,67.2,518146,0.08
2022-01-10,4855.857,281.148,67.2,518146,0.08
2022-01-11,4855.857,281.148,67.2,518146,0.08
2022-01-12,4855.857,281.148,67.2,518146,0.08
2022-01-13,4855.857,281.148,67.2,518146,0.08
2022-01-14,4855.857,281.148,67.2,518146,0.08
2022-01-17,4855.857,281.148,67.2,518146,0.08
2022-01-18,4855.857,281.148,67.2,518146,0.08
2022-01-19,4855.857,281.148,67.2,518146,0.08
2022-01-20,4855.857,281.148,67.2,518146,0.08
2022-01-21,4855.857,281.148,67.2,518146,0.08
2022-01-24,4855.857,281.148,67.2,518146,0.08
2022-01-25,4855.857,281.148,67.2,518146,0.08
2022-01-26,4855.857,281.148,67.2,518146,0.08
2022-01-27,4855.857,281.148,67.2,518146,0.08
2022-01-28,4855.857,281.148,67.2,518146,0.08
2022-01-31,4855.857,281.148,67.2,518146,0.08
2022-02-01,4855.857,283.716,62.8,506400,0.08
2022-02-02,4855.857,283.716,62.8,506400,0.08
2022-02-03,4855.857,283.716,62.8,506400,0.08
2022-02-04,4855.857,283.716,62.8,506400,0.08
2022-02-07,4855.857,283.716,62.8,506400,0.08
2022-02-08,4855.857,283.716,62.8,506400,0.08
2022-02-09,4855.857,283.716,62.8,506400,0.08
2022-02-10,4855.857,283.716,62.8,506400,0.08
2022-02-11,4855.857,283.716,62.8,506400,0.08
2022-02-14,4855.857,283.716,62.8,506400,0.08
2022-02-15,4855.857,283.716,62.8,506400,0.08
2022-02-16,4855.857,283.716,62.8,506400,0.08
2022-02-17,4855.857,283.716,62.8,506400,0.08
2022-02-18,4855.857,283.716,62.8,506400,0.08
2022-02-21,4855.857,283.716,62.8,506400,0.08
2022-02-22,4855.857,283.716,62.8,506400,0.08
2022-02-23,4855.857,283.716,62.8,506400,0.08
2022-02-24,4855.857,283.716,62.8,506400,0.08
2022-02-25,4855.857,283.716,62.8,506400,0.08
2022-02-28,4855.857,283.716,62.8,506400,0.08
2022-03-01,4855.857,287.504,59.4,597077,0.08
2022-03-02,4855.857,287.504,59.4,597077,0.08
2022-03-03,4855.857,287.504,59.4,597077,0.08
2022-03-04,4855.857,287.504,59.4,597077,0.08
2022-03-07,4855.857,287.504,59.4,597077,0.08
2022-03-08,4855.857,287.504,59.4,597077,0.08
2022-03-09,4855.857,287.504,59.4,597077,0.08
2022-03-10,4855.857,287.504,59.4,597077,0.08
2022-03-11,4855.857,287.504,59.4,597077,0.08
2022-03-14,4855.857,287.504,59.4,597077,0.08
2022-03-15,4855.857,287.504,59.4,597077,0.08
2022-03-16,4855.857,287.504,59.4,597077,0.08
2022-03-17,4855.857,287.504,59.4,597077,0.33
2022-03-18,4855.857,287.504,59.4,597077,0.33
2022-03-21,4855.857,287.504,59.4,597077,0.33
2022-03-22,4855.857,287.504,59.4,597077,0.33
2022-03-23,4855.857,287.504,59.4,597077,0.33
2022-03-24,4855.857,287.504,59.4,597077,0.33
2022-03-25,4855.857,287.504,59.4,597077,0.33
2022-03-28,4855.857,287.504,59.4,597077,0.33
2022-03-29,4855.857,287.504,59.4,597077,0.33
2022-03-30,4855.857,287.504,59.4,597077,0.33
2022-03-31,4855.857,287.504,59.4,597077,0.33
2022-04-01,4985.795,289.109,65.2,594426,0.33
2022-04-04,4985.795,289.109,65.2,594426,0.33
2022-04-05,4985.795,289.109,65.2,594426,0.33
2022-04-06,4985.795,289.109,65.2,594426,0.33
2022-04-07,4985.795,289.109,65.2,594426,0.33
2022-04-08,4985.795,289.109,65.2,594426,0.33
2022-04-11,4985.795,289.109,65.2,594426,0.33
2022-04-12,4985.795,289.109,65.2,594426,0.33
2022-04-13,4985.795,289.109,65.2,594426,0.33
2022-04-14,4985.795,289.109,65.2,594426,0.33
2022-04-15,4985.795,289.109,65.2,594426,0.33
2022-04-18,4985.795,289.109,65.2,594426,0.33
2022-04-19,4985.795,289.109,65.2,594426,0.33
2022-04-20,4985.795,289.109,65.2,594426,0.33
2022-04-21,4985.795,289.109,65.2,594426,0.33
2022-04-22,4985.795,289.109,65.2,594426,0.33
2022-04-25,4985.795,289.109,65.2,594426,0.33
2022-04-26,4985.795,289.109,65.2,594426,0.33
2022-04-27,4985.795,289.109,65.2,594426,0.33
2022-04-28,4985.795,289.109,65.2,594426,0.33
2022-04-29,4985.795,289.109,65.2,594426,0.33
2022-05-02,4985.795,292.296,58.4,614474,0.33
2022-05-03,4985.795,292.296,58.4,614474,0.33
2022-05-04,4985.795,292.296,58.4,614474,0.33
2022-05-05,4985.795,292.296,58.4,614474,0.83
2022-05-06,4985.795,292.296,58.4,614474,0.83
2022-05-09,4985.795,292.296,58.4,614474,0.83
2022-05-10,4985.795,292.296,58.4,614474,0.83
2022-05-11,4985.795,292.296,58.4,614474,0.83
2022-05-12,4985.795,292.296,58.4,614474,0.83
2022-05-13,4985.795,292.296,58.4,614474,0.83
2022-05-16,4985.795,292.296,58.4,614474,0.83
2022-05-17,4985.795,292.296,58.4,614474,0.83
2022-05-18,4985.795,292.296,58.4,614474,0.83
2022-05-19,4985.795,292.296,58.4,614474,0.83
2022-05-20,4985.795,292.296,58.4,614474,0.83
2022-05-23,4985.795,292.296,58.4,614474,0.83
2022-05-24,4985.795,292.296,58.4,614474,0.83
2022-05-25,4985.795,292.296,58.4,614474,0.83
2022-05-26,4985.795,292.296,58.4,614474,0.83
2022-05-27,4985.795,292.296,58.4,614474,0.83
2022-05-30,4985.795,292.296,58.4,614474,0.83
2022-05-31,4985.795,292.296,58.4,614474,0.83
2022-06-01,4985.795,296.311,50,609933,0.83
2022-06-02,4985.795,296.311,50,609933,0.83
2022-06-03,4985.795,296.311,50,609933,0.83
2022-06-06,4985.795,296.311,50,609933,0.83
2022-06-07,4985.795,296.311,50,609933,0.83
2022-06-08,4985.795,296.311,50,609933,0.83
2022-06-09,4985.795,296.311,50,609933,0.83
2022-06-10,4985.795,296.311,50,609933,0.83
2022-06-13,4985.795,296.311,50,609933,0.83
2022-06-14,4985.795,296.311,50,609933,0.83
2022-06-15,4985.795,296.311,50,609933,0.83
2022-06-16,4985.795,296.311,50,609933,1.58
2022-06-17,4985.795,296.311,50,609933,1.58
2022-06-20,4985.795,296.311,50,609933,1.58
2022-06-21,4985.795,296.311,50,609933,1.58
2022-06-22,4985.795,296.311,50,609933,1.58
2022-06-23,4985.795,296.311,50,609933,1.58
2022-06-24,4985.795,296.311,50,609933,1.58
2022-06-27,4985.795,296.311,50,609933,1.58
2022-06-28,4985.795,296.311,50,609933,1.58
2022-06-29,4985.795,296.311,50,609933,1.58
2022-06-30,4985.795,296.311,50,609933,1.58
2022-07-01,4985.795,296.276,51.5,600746,1.58
2022-07-04,4985.795,296.276,51.5,600746,1.58
2022-07-05,4985.795,296.276,51.5,600746,1.58
2022-07-06,4985.795,296.276,51.5,600746,1.58
2022-07-07,4985.795,296.276,51.5,600746,1.58
2022-07-08,4985.795,296.276,51.5,600746,1.58
2022-07-11,4985.795,296.276,51.5,600746,1.58
2022-07-12,4985.795,296.276,51.5,600746,1.58
2022-07-13,4985.795,296.276,51.5,600746,1.58
2022-07-14,4985.795,296.276,51.5,600746,1.58
2022-07-15,4985.795,296.276,51.5,600746,1.58
2022-07-18,4985.795,296.276,51.5,600746,1.58
2022-07-19,4985.795,296.276,51.5,600746,1.58
2022-07-20,4985.795,296.276,51.5,600746,1.58
2022-07-21,4985.795,296.276,51.5,600746,1.58
2022-07-22,4985.795,296.276,51.5,600746,1.58
2022-07-25,4985.795,296.276,51.5,600746,1.58
2022-07-26,4985.795,296.276,51.5,600746,1.58
2022-07-27,4985.795,296.276,51.5,600746,1.58
